REP_PERIOD,FUND_TYP,COD_BUDGET,COD_CONS_EK,COD_CONS_EK_NAME,ZAT_AMT,PLANS_AMT,FAKT_AMT,FAKT_V2MB_AMT,FAKTSIK_AMT,FAKTSIK_V2MB_AMT,FAKTSPP_AMT,FAKTSPP_V2MB_AMT,FAKTSID_AMT,FAKTSID_V2MB_AMT,CITY
2025-06-30,C,0457600000,2420,Обслуговування зовнішніх боргових зобов'язань,222076252,222076252,86112861.17,NA,NA,NA,NA,NA,NA,NA,Dnipro
2025-06-30,S,0953300000,3141,Реконструкція житлового фонду (приміщень),1049230,1049230,0,NA,0,NA,0,NA,0,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,3240,Капітальні трансферти населенню,37783738.77,37783738.77,0,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",24293894,24247154,7016032.28,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",200000,200000,0,NA,0,NA,0,NA,0,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2620,Поточні трансферти органам державного управління інших рівнів,224396200,0,110727400,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2620,Поточні трансферти органам державного управління інших рівнів,224396200,0,110727400,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2720,Стипендії,36100000,36100000,17624290.14,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,3220,Капітальні трансферти органам державного управління інших рівнів,21840000,0,8060000,8060000,8060000,8060000,0,0,0,0,Ivano-Frankivsk
2025-06-30,C,0953300000,9000,Нерозподілені видатки,18598787.92,0,0,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2210,"Предмети, матеріали, обладнання та інвентар",198196761,198196761,106822849.54,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2250,Видатки на відрядження,1615100,1615100,498240.64,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2271,Оплата теплопостачання,190894900,190894900,56057535.38,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2275,Оплата інших енергоносіїв та інших комунальних послуг,2910278,2912278,1350601.77,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2275,Оплата інших енергоносіїв та інших комунальних послуг,69000,71000,9211.53,NA,0,NA,8434.24,NA,777.29,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",24212294,24212294,7006182.28,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2720,Стипендії,892800,892800,492388,NA,0,NA,492388,NA,0,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2730,Інші виплати населенню,461076241,461096241,218560915.62,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2111,Заробітна плата,1466736973.02,1466736973.02,964124576.01,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2220,Медикаменти та перев'язувальні матеріали,734100,734100,78558.27,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2230,Продукти харчування,103734151,103734151,38790754.09,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2250,Видатки на відрядження,54000,508800,94612.6,NA,0,NA,5149.92,NA,89462.68,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2274,Оплата природного газу,85200,85200,3069,NA,0,NA,3069,NA,0,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",20834500,20834500,5555000,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,3122,Капітальне будівництво (придбання) інших об'єктів,425504597,427905952,94009045.04,94009045.04,94009045.04,94009045.04,0,0,0,0,Ivano-Frankivsk
2025-06-30,S,0953300000,3142,Реконструкція та реставрація інших об'єктів,9955559,9955559,6218.77,6218.77,6218.77,6218.77,0,0,0,0,Ivano-Frankivsk
2025-06-30,T,0953300000,2220,Медикаменти та перев'язувальні матеріали,826100,979100,150817.27,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2230,Продукти харчування,81600000,83826679.73,48479931.51,NA,25656342.15,NA,22433690.49,NA,389898.87,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2240,Оплата послуг (крім комунальних),379941357.82,379941357.82,136802724.48,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2240,Оплата послуг (крім комунальних),382541256.82,393286493.04,141402667.99,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2271,Оплата теплопостачання,2891700,2520700,605281.48,NA,0,NA,577093.48,NA,28188,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2273,Оплата електроенергії,69713628,69713628,39144964.04,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",1000000,1000000,0,NA,0,NA,0,NA,0,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,3143,"Реставрація пам'яток культури, історії та архітектури",10413559.2,26868917.6,15688352.56,812711.66,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,3160,Придбання землі та нематеріальних активів,4200000,4200000,120820,120820,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,3160,Придбання землі та нематеріальних активів,4200000,4200000,120820,120820,120820,120820,0,0,0,0,Ivano-Frankivsk
2025-06-30,T,0953300000,9000,Нерозподілені видатки,18598787.92,0,0,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2120,Нарахування на оплату праці,2060900,2726188.62,1030084.52,NA,0,NA,626839.46,NA,403245.06,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2120,Нарахування на оплату праці,374641219.34,374641219.34,237148681.17,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2220,Медикаменти та перев'язувальні матеріали,92000,245000,72259,NA,0,NA,6375.07,NA,65883.93,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2230,Продукти харчування,185334151,187560830.73,87270685.6,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2274,Оплата природного газу,16175600,16175600,9803602.15,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",731999197,731999197,339891980.16,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2720,Стипендії,36992800,36992800,18116678.14,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,3132,Капітальний ремонт інших об'єктів,275294222,277900582,11035613.8,10619769.2,10619769.2,10619769.2,292168,0,123676.6,0,Ivano-Frankivsk
2025-06-30,T,0953300000,3141,Реконструкція житлового фонду (приміщень),1049230,1049230,0,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,3143,"Реставрація пам'яток культури, історії та архітектури",10413559.2,26868917.6,15688352.56,812711.66,812711.66,812711.66,0,0,14875640.9,0,Ivano-Frankivsk
2025-06-30,C,0953300000,2730,Інші виплати населенню,459931241,459931241,217940915.62,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,3122,Капітальне будівництво (придбання) інших об'єктів,425504597,427905952,94009045.04,94009045.04,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,3131,Капітальний ремонт житлового фонду (приміщень),1547327,1547327,0,NA,0,NA,0,NA,0,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,3131,Капітальний ремонт житлового фонду (приміщень),1547327,1547327,0,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,3132,Капітальний ремонт інших об'єктів,275294222,277900582,11035613.8,10619769.2,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,3220,Капітальні трансферти органам державного управління інших рівнів,21840000,0,8060000,8060000,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2272,Оплата водопостачання та водовідведення,9409700,9430700,5040031.25,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2274,Оплата природного газу,16260800,16260800,9806671.15,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2420,Обслуговування зовнішніх боргових зобов'язань,8000000,8000000,3507146.09,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2240,Оплата послуг (крім комунальних),2599899,13345135.22,4599943.51,NA,529835.25,NA,958672.24,NA,3111436.02,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2272,Оплата водопостачання та водовідведення,8912800,8912800,4957433.46,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2273,Оплата електроенергії,71765328,72157828,40005544.92,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",81600,34860,9850,NA,0,NA,7900,NA,1950,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2420,Обслуговування зовнішніх боргових зобов'язань,8000000,8000000,3507146.09,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",732199197,732199197,339891980.16,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2730,Інші виплати населенню,1145000,1165000,620000,NA,600000,NA,0,NA,20000,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,3110,Придбання обладнання і предметів довгострокового користування,69244781,115035720.97,51670237.87,9753815.9,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2210,"Предмети, матеріали, обладнання та інвентар",6532701,16435012.16,11334015.27,NA,1329220.8,NA,1987269.43,NA,8017525.04,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2250,Видатки на відрядження,1669100,2123900,592853.24,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2271,Оплата теплопостачання,193786600,193415600,56662816.86,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2272,Оплата водопостачання та водовідведення,496900,517900,82597.79,NA,0,NA,74882.93,NA,7714.86,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2275,Оплата інших енергоносіїв та інших комунальних послуг,2841278,2841278,1341390.24,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2111,Заробітна плата,1476104573.02,1479279022.1,969099857.97,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2273,Оплата електроенергії,2051700,2444200,860580.88,NA,0,NA,853439.92,NA,7140.96,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",21834500,21834500,5555000,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2800,Інші поточні видатки,38421615,38381845,21156114.38,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,C,0953300000,2800,Інші поточні видатки,38246615,38246615,21145806.37,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2800,Інші поточні видатки,175000,135230,10308.01,NA,0,NA,4041.39,NA,6266.62,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,3110,Придбання обладнання і предметів довгострокового користування,69244781,115035720.97,51670237.87,9753815.9,9753815.9,9753815.9,98180,0,41818241.97,0,Ivano-Frankivsk
2025-06-30,T,0953300000,3142,Реконструкція та реставрація інших об'єктів,9955559,9955559,6218.77,6218.77,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,3210,"Капітальні трансферти підприємствам (установам, організаціям)",132138592,132138592,51804689,51804689,51804689,51804689,0,0,0,0,Ivano-Frankivsk
2025-06-30,T,0953300000,3210,"Капітальні трансферти підприємствам (установам, організаціям)",132138592,132138592,51804689,51804689,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,3240,Капітальні трансферти населенню,37783738.77,37783738.77,0,NA,0,NA,0,NA,0,NA,Ivano-Frankivsk
2025-06-30,S,0953300000,2111,Заробітна плата,9367600,12542049.08,4975281.96,NA,0,NA,2952421.62,NA,2022860.34,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2120,Нарахування на оплату праці,376702119.34,377367407.96,238178765.69,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,T,0953300000,2210,"Предмети, матеріали, обладнання та інвентар",204729462,214631773.16,118156864.81,NA,NA,NA,NA,NA,NA,NA,Ivano-Frankivsk
2025-06-30,C,2055400000,2240,Оплата послуг (крім комунальних),1749295520,1749295520,721666208.78,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,2250,Видатки на відрядження,5380630,5473250,2797122.81,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,2272,Оплата водопостачання та водовідведення,19369173,19590255.28,5766243.92,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,2273,Оплата електроенергії,141052256,141317388.27,47104615.62,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,2276,Оплата енергосервісу,957229,957229,352265.36,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,C,2055400000,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",7457886,7457886,286470,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2055400000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",174714280,174714280,174714280,NA,174714280,NA,0,NA,0,NA,Kharkiv
2025-06-30,C,2055400000,2210,"Предмети, матеріали, обладнання та інвентар",93255245,93255245,22877558.31,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2055400000,2230,Продукти харчування,15743360,17209449.34,5986349.17,NA,5244611.4,NA,18192,NA,723545.77,NA,Kharkiv
2025-06-30,S,2055400000,2250,Видатки на відрядження,41000,133620,112397.64,NA,0,NA,84778.93,NA,27618.71,NA,Kharkiv
2025-06-30,C,2055400000,2271,Оплата теплопостачання,604904627,604904627,358833200.59,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,C,2055400000,2273,Оплата електроенергії,135533242,135533242,45719450.77,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,2274,Оплата природного газу,4354923,4449253,2455849.92,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2055400000,2275,Оплата інших енергоносіїв та інших комунальних послуг,167744,194600.2,42040.14,NA,0,NA,40860.14,NA,1180,NA,Kharkiv
2025-06-30,T,2055400000,2720,Стипендії,54675806,54883814,23700259.06,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2055400000,3122,Капітальне будівництво (придбання) інших об'єктів,808046695,808046695,227131162.31,NA,227131162.31,NA,0,NA,0,NA,Kharkiv
2025-06-30,T,2055400000,3131,Капітальний ремонт житлового фонду (приміщень),1351248650,1351423951.89,209084812.69,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,3143,"Реставрація пам'яток культури, історії та архітектури",7380000,7380000,1157473.85,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,3160,Придбання землі та нематеріальних активів,18910629,19806629,2035351,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,2230,Продукти харчування,64248899,65714988.34,13183905.47,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2055400000,2273,Оплата електроенергії,5519014,5784146.27,1385164.85,NA,0,NA,1382178.72,NA,2986.13,NA,Kharkiv
2025-06-30,C,2055400000,2274,Оплата природного газу,4348260,4348260,2358913.78,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,C,2055400000,2275,Оплата інших енергоносіїв та інших комунальних послуг,18037344,18037344,3629485.77,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2055400000,2730,Інші виплати населенню,57528,343789,286261,NA,0,NA,18168,NA,268093,NA,Kharkiv
2025-06-30,S,2055400000,3110,Придбання обладнання і предметів довгострокового користування,22545821,61422285.63,38630077.99,NA,427565.2,NA,198099.44,NA,38004413.35,NA,Kharkiv
2025-06-30,T,2055400000,3122,Капітальне будівництво (придбання) інших об'єктів,808046695,808046695,227131162.31,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,3142,Реконструкція та реставрація інших об'єктів,72590730,72590730,8995886.85,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2055400000,3220,Капітальні трансферти органам державного управління інших рівнів,74350000,0,54875000,NA,54875000,NA,0,NA,0,NA,Kharkiv
2025-06-30,T,2055400000,3240,Капітальні трансферти населенню,64771146,64771146,97924.52,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,9000,Нерозподілені видатки,150000000,0,0,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2055400000,2111,Заробітна плата,36284002,38171241.33,18912241.25,NA,0,NA,17587543.24,NA,1324698.01,NA,Kharkiv
2025-06-30,S,2055400000,2240,Оплата послуг (крім комунальних),4769730,16846905.8,11786203.05,NA,0,NA,1881207.7,NA,9904995.35,NA,Kharkiv
2025-06-30,S,2055400000,2271,Оплата теплопостачання,5235678,5870186.85,1732790.91,NA,0,NA,1673430.59,NA,59360.32,NA,Kharkiv
2025-06-30,S,2055400000,2274,Оплата природного газу,6663,100993,96936.14,NA,0,NA,96936.14,NA,0,NA,Kharkiv
2025-06-30,T,2055400000,2275,Оплата інших енергоносіїв та інших комунальних послуг,18205088,18231944.2,3671525.91,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2055400000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",72470,165320,50600,NA,0,NA,49350,NA,1250,NA,Kharkiv
2025-06-30,C,2055400000,2420,Обслуговування зовнішніх боргових зобов'язань,64598337,64598337,4457079.53,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,2420,Обслуговування зовнішніх боргових зобов'язань,64598337,64598337,4457079.53,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",6580020506,6580020506,3207963448.3,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2055400000,3142,Реконструкція та реставрація інших об'єктів,72590730,72590730,8995886.85,NA,8995886.85,NA,0,NA,0,NA,Kharkiv
2025-06-30,T,2055400000,3210,"Капітальні трансферти підприємствам (установам, організаціям)",4936817337,4936817337,645440177.96,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,2210,"Предмети, матеріали, обладнання та інвентар",98845631,122545208.3,46191791.65,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2055400000,2220,Медикаменти та перев'язувальні матеріали,4860,21384.33,14024.33,NA,0,NA,6084,NA,7940.33,NA,Kharkiv
2025-06-30,C,2055400000,2250,Видатки на відрядження,5339630,5339630,2684725.17,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2055400000,2272,Оплата водопостачання та водовідведення,966554,1187636.28,276039.22,NA,0,NA,276039.22,NA,0,NA,Kharkiv
2025-06-30,T,2055400000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",1039367878,1039460728,95893913.97,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,C,2055400000,2720,Стипендії,51853838,51853838,22364943.06,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,C,2055400000,2730,Інші виплати населенню,592030576,592030576,235985162.37,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2055400000,2800,Інші поточні видатки,626159,827428.18,367691.04,NA,0,NA,356118.86,NA,11572.18,NA,Kharkiv
2025-06-30,T,2055400000,2800,Інші поточні видатки,29446432,29647701.18,21484225.15,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,2120,Нарахування на оплату праці,905850586,906309601.36,535115384.55,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,2220,Медикаменти та перев'язувальні матеріали,28460,44984.33,23305.33,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2055400000,2720,Стипендії,2821968,3029976,1335316,NA,0,NA,1335316,NA,0,NA,Kharkiv
2025-06-30,S,2055400000,3132,Капітальний ремонт інших об'єктів,252074064,252645098,56093282.05,NA,55522248.05,NA,0,NA,571034,NA,Kharkiv
2025-06-30,S,2055400000,3160,Придбання землі та нематеріальних активів,18910629,19806629,2035351,NA,1139351,NA,0,NA,896000,NA,Kharkiv
2025-06-30,S,2055400000,3210,"Капітальні трансферти підприємствам (установам, організаціям)",4936817337,4936817337,645440177.96,NA,645440177.96,NA,0,NA,0,NA,Kharkiv
2025-06-30,T,2055400000,2730,Інші виплати населенню,592088104,592374365,236271423.37,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,3121,Капітальне будівництво (придбання) житла,1058030,1058030,1058030,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,3132,Капітальний ремонт інших об'єктів,252074064,252645098,56093282.05,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,3220,Капітальні трансферти органам державного управління інших рівнів,74350000,0,54875000,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,C,2055400000,2120,Нарахування на оплату праці,897867950,897867950,531117259.07,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,2271,Оплата теплопостачання,610140305,610774813.85,360565991.5,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,C,2055400000,2272,Оплата водопостачання та водовідведення,18402619,18402619,5490204.7,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,C,2055400000,2276,Оплата енергосервісу,957229,957229,352265.36,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,C,2055400000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",1039295408,1039295408,95843313.97,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,C,2055400000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",6405306226,6405306226,3033249168.3,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,C,2055400000,2620,Поточні трансферти органам державного управління інших рівнів,66983409,0,57107000,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,2620,Поточні трансферти органам державного управління інших рівнів,66983409,0,57107000,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,C,2055400000,2800,Інші поточні видатки,28820273,28820273,21116534.11,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2055400000,3143,"Реставрація пам'яток культури, історії та архітектури",7380000,7380000,1157473.85,NA,1157473.85,NA,0,NA,0,NA,Kharkiv
2025-06-30,C,2055400000,2111,Заробітна плата,4097531769,4097531769,2470516057.39,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,2240,Оплата послуг (крім комунальних),1754065250,1766142425.8,733452411.83,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",7457886,7457886,286470,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,2410,Обслуговування внутрішніх боргових зобов'язань,11891208,11891208,0,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,C,2055400000,2410,Обслуговування внутрішніх боргових зобов'язань,11891208,11891208,0,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,3110,Придбання обладнання і предметів довгострокового користування,22545821,61422285.63,38630077.99,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2055400000,3121,Капітальне будівництво (придбання) житла,1058030,1058030,1058030,NA,1058030,NA,0,NA,0,NA,Kharkiv
2025-06-30,S,2055400000,3131,Капітальний ремонт житлового фонду (приміщень),1351248650,1351423951.89,209084812.69,NA,209084812.69,NA,0,NA,0,NA,Kharkiv
2025-06-30,S,2055400000,3240,Капітальні трансферти населенню,64771146,64771146,97924.52,NA,97924.52,NA,0,NA,0,NA,Kharkiv
2025-06-30,C,2055400000,9000,Нерозподілені видатки,150000000,0,0,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,T,2055400000,2111,Заробітна плата,4133815771,4135703010.33,2489428298.64,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2055400000,2120,Нарахування на оплату праці,7982636,8441651.36,3998125.48,NA,0,NA,3754365.66,NA,243759.82,NA,Kharkiv
2025-06-30,S,2055400000,2210,"Предмети, матеріали, обладнання та інвентар",5590386,29289963.3,23314233.34,NA,338260,NA,1453645.89,NA,21522327.45,NA,Kharkiv
2025-06-30,C,2055400000,2220,Медикаменти та перев'язувальні матеріали,23600,23600,9281,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,C,2055400000,2230,Продукти харчування,48505539,48505539,7197556.3,NA,NA,NA,NA,NA,NA,NA,Kharkiv
2025-06-30,S,2256400000,2120,Нарахування на оплату праці,16040968,16101706.44,8707354.87,NA,0,NA,8702116.43,NA,5238.44,NA,Khmelnytskyi
2025-06-30,S,2256400000,2220,Медикаменти та перев'язувальні матеріали,230910,232610,41786.72,NA,0,NA,40101.72,NA,1685,NA,Khmelnytskyi
2025-06-30,S,2256400000,2230,Продукти харчування,144507730,144903501.43,61270708.27,NA,25955144.41,NA,34919792.43,NA,395771.43,NA,Khmelnytskyi
2025-06-30,C,2256400000,2250,Видатки на відрядження,1867516,1867516,520795.61,NA,NA,NA,NA,NA,NA,NA,Khmelnytskyi
2025-06-30,S,2256400000,2275,Оплата інших енергоносіїв та інших комунальних послуг,522820,522820,101839.21,NA,0,NA,101839.21,NA,0,NA,Khmelnytskyi
2025-06-30,S,2256400000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",60000,60000,0,NA,0,NA,0,NA,0,NA,Khmelnytskyi
2025-06-30,T,2256400000,2720,Стипендії,36240270,36240270,18954554.69,NA,NA,NA,NA,NA,NA,NA,Khmelnytskyi
